feature,coefficient,importance,relative_importance
Store_25 Store_29,0.0,0.0,0.0
Store_25 Store_3,0.0,0.0,0.0
Store_25 Store_30,0.0,0.0,0.0
Store_25 Store_31,0.0,0.0,0.0
Store_25 Store_33,0.0,0.0,0.0
Store_25 Store_26,0.0,0.0,0.0
Store_25 Store_34,0.0,0.0,0.0
Store_25 Store_35,0.0,0.0,0.0
Store_25 Store_36,0.0,0.0,0.0
Store_25 Store_37,0.0,0.0,0.0
Store_25 Store_38,0.0,0.0,0.0
Store_25 Store_39,0.0,0.0,0.0
Store_25 Store_27,0.0,0.0,0.0
Store_24 Dept_77,0.0,0.0,0.0
Store_24 Store_41,0.0,0.0,0.0
Store_24 Store_6,0.0,0.0,0.0
Store_24 Store_42,0.0,0.0,0.0
Store_24 Store_43,0.0,0.0,0.0
Store_24 Store_44,0.0,0.0,0.0
Store_24 Store_45,0.0,0.0,0.0
Store_24 Store_5,0.0,0.0,0.0
Store_40 Dept_50,0.0,0.0,0.0
Store_24 Store_7,0.0,0.0,0.0
Store_24 Dept_65,0.0,0.0,0.0
Store_24 Store_8,0.0,0.0,0.0
Store_24 Store_9,0.0,0.0,0.0
Store_24 Dept_39,0.0,0.0,0.0
Store_24 Dept_43,0.0,0.0,0.0
Store_24 Dept_48,0.0,0.0,0.0
Store_40 Dept_43,0.0,0.0,0.0
Store_27 Store_33,0.0,0.0,0.0
Store_27 Store_35,0.0,0.0,0.0
Store_3 Dept_93,0.0,0.0,0.0
Store_29 Store_39,0.0,0.0,0.0
Store_39 Dept_39,0.0,0.0,0.0
Store_29 Dept_50,0.0,0.0,0.0
Store_39 Dept_37,0.0,0.0,0.0
Store_29 Dept_65,0.0,0.0,0.0
Store_29 Dept_77,0.0,0.0,0.0
Store_29 Dept_96,0.0,0.0,0.0
Store_29 Dept_99,0.0,0.0,0.0
Store_3 Store_30,0.0,0.0,0.0
Store_3 Store_31,0.0,0.0,0.0
Store_3 Store_32,0.0,0.0,0.0
Store_3 Store_33,0.0,0.0,0.0
Store_3 Store_34,0.0,0.0,0.0
Store_3 Store_35,0.0,0.0,0.0
Store_3 Store_36,0.0,0.0,0.0
Store_3 Store_37,0.0,0.0,0.0
Store_29 Dept_49,0.0,0.0,0.0
Store_29 Dept_43,0.0,0.0,0.0
Store_29 Dept_39,0.0,0.0,0.0
Store_29 Store_45,0.0,0.0,0.0
Store_29 Store_40,0.0,0.0,0.0
Store_29 Store_41,0.0,0.0,0.0
Store_29 Store_42,0.0,0.0,0.0
Store_29 Store_43,0.0,0.0,0.0
Store_29 Store_44,0.0,0.0,0.0
Store_39 Dept_50,0.0,0.0,0.0
Store_29 Store_5,0.0,0.0,0.0
Store_29 Dept_37,0.0,0.0,0.0
Store_39 Dept_48,0.0,0.0,0.0
Store_29 Store_6,0.0,0.0,0.0
Store_29 Store_7,0.0,0.0,0.0
Store_29 Store_8,0.0,0.0,0.0
Store_29 Store_9,0.0,0.0,0.0
Store_39 Dept_43,0.0,0.0,0.0
Store_3 Store_38,0.0,0.0,0.0
Store_3 Store_39,0.0,0.0,0.0
Store_3 Store_4,0.0,0.0,0.0
Store_39 Store_4,0.0,0.0,0.0
Store_39 Store_45,0.0,0.0,0.0
Store_39 Store_44,0.0,0.0,0.0
Store_39 Store_43,0.0,0.0,0.0
Store_39 Store_42,0.0,0.0,0.0
Store_39 Store_41,0.0,0.0,0.0
Store_39 Store_40,0.0,0.0,0.0
Store_38 Dept_99,0.0,0.0,0.0
Store_39 Store_6,0.0,0.0,0.0
Store_3 Dept_48,0.0,0.0,0.0
Store_3 Dept_49,0.0,0.0,0.0
Store_3 Dept_50,0.0,0.0,0.0
Store_3 Dept_58,0.0,0.0,0.0
Store_3 Dept_65,0.0,0.0,0.0
Store_3 Dept_83,0.0,0.0,0.0
Store_39 Store_5,0.0,0.0,0.0
Store_39 Store_7,0.0,0.0,0.0
Store_3 Store_40,0.0,0.0,0.0
Store_3 Store_6,0.0,0.0,0.0
Store_3 Store_41,0.0,0.0,0.0
Store_3 Store_42,0.0,0.0,0.0
Store_3 Store_43,0.0,0.0,0.0
Store_3 Store_44,0.0,0.0,0.0
Store_3 Store_45,0.0,0.0,0.0
Store_3 Store_5,0.0,0.0,0.0
Store_3 Store_7,0.0,0.0,0.0
Store_39 Store_8,0.0,0.0,0.0
Store_3 Store_8,0.0,0.0,0.0
Store_3 Store_9,0.0,0.0,0.0
Store_3 Dept_37,0.0,0.0,0.0
Store_3 Dept_39,0.0,0.0,0.0
Store_3 Dept_43,0.0,0.0,0.0
Store_39 Store_9,0.0,0.0,0.0
Store_29 Store_4,0.0,0.0,0.0
Store_29 Store_38,0.0,0.0,0.0
Store_27 Store_36,0.0,0.0,0.0
Store_29 Store_37,0.0,0.0,0.0
Store_27 Dept_65,0.0,0.0,0.0
Store_28 Store_29,0.0,0.0,0.0
Store_28 Store_3,0.0,0.0,0.0
Store_28 Store_30,0.0,0.0,0.0
Store_28 Store_31,0.0,0.0,0.0
Store_28 Store_32,0.0,0.0,0.0
Store_28 Store_33,0.0,0.0,0.0
Store_28 Store_34,0.0,0.0,0.0
Store_28 Store_35,0.0,0.0,0.0
Store_28 Store_36,0.0,0.0,0.0
Store_28 Store_37,0.0,0.0,0.0
Store_28 Store_38,0.0,0.0,0.0
Store_28 Store_39,0.0,0.0,0.0
Store_4 Store_9,0.0,0.0,0.0
Store_4 Store_8,0.0,0.0,0.0
Store_27 Dept_48,0.0,0.0,0.0
Store_27 Dept_43,0.0,0.0,0.0
Store_27 Dept_39,0.0,0.0,0.0
Store_27 Store_42,0.0,0.0,0.0
Store_27 Store_37,0.0,0.0,0.0
Store_27 Store_38,0.0,0.0,0.0
Store_27 Store_39,0.0,0.0,0.0
Store_27 Store_4,0.0,0.0,0.0
Store_27 Store_40,0.0,0.0,0.0
Store_27 Store_41,0.0,0.0,0.0
Store_27 Store_43,0.0,0.0,0.0
Store_27 Store_9,0.0,0.0,0.0
Store_27 Store_44,0.0,0.0,0.0
Store_27 Store_45,0.0,0.0,0.0
Store_27 Store_5,0.0,0.0,0.0
Store_27 Store_6,0.0,0.0,0.0
Store_27 Store_7,0.0,0.0,0.0
Store_27 Store_8,0.0,0.0,0.0
Store_4 Store_7,0.0,0.0,0.0
Store_4 Store_6,0.0,0.0,0.0
Store_4 Store_5,0.0,0.0,0.0
Store_29 Store_31,0.0,0.0,0.0
Store_28 Dept_48,0.0,0.0,0.0
Store_28 Dept_50,0.0,0.0,0.0
Store_28 Dept_65,0.0,0.0,0.0
Store_28 Dept_77,0.0,0.0,0.0
Store_29 Store_3,0.0,0.0,0.0
Store_29 Store_30,0.0,0.0,0.0
Store_39 Dept_77,0.0,0.0,0.0
Store_28 Store_9,0.0,0.0,0.0
Store_29 Store_32,0.0,0.0,0.0
Store_29 Store_33,0.0,0.0,0.0
Store_29 Store_34,0.0,0.0,0.0
Store_29 Store_35,0.0,0.0,0.0
Store_29 Store_36,0.0,0.0,0.0
Store_39 Dept_65,0.0,0.0,0.0
Store_28 Dept_39,0.0,0.0,0.0
Store_28 Store_8,0.0,0.0,0.0
Store_4 Store_45,0.0,0.0,0.0
Store_28 Store_40,0.0,0.0,0.0
Store_4 Store_44,0.0,0.0,0.0
Store_4 Store_43,0.0,0.0,0.0
Store_4 Store_42,0.0,0.0,0.0
Store_4 Store_41,0.0,0.0,0.0
Store_4 Store_40,0.0,0.0,0.0
Store_28 Store_4,0.0,0.0,0.0
Store_28 Store_41,0.0,0.0,0.0
Store_28 Store_7,0.0,0.0,0.0
Store_28 Store_42,0.0,0.0,0.0
Store_28 Store_43,0.0,0.0,0.0
Store_28 Store_44,0.0,0.0,0.0
Store_28 Store_45,0.0,0.0,0.0
Store_28 Store_5,0.0,0.0,0.0
Store_28 Store_6,0.0,0.0,0.0
Store_13 Store_7,0.0,0.0,0.0
Store_13 Store_6,0.0,0.0,0.0
Store_13 Store_5,0.0,0.0,0.0
Dept_17 Dept_19,0.0,0.0,0.0
Dept_16 Dept_79,0.0,0.0,0.0
Dept_16 Dept_78,0.0,0.0,0.0
Dept_16 Dept_77,0.0,0.0,0.0
Dept_16 Dept_74,0.0,0.0,0.0
Dept_16 Dept_72,0.0,0.0,0.0
Dept_16 Dept_71,0.0,0.0,0.0
Dept_16 Dept_7,0.0,0.0,0.0
Dept_16 Dept_67,0.0,0.0,0.0
Dept_16 Dept_65,0.0,0.0,0.0
Dept_16 Dept_60,0.0,0.0,0.0
Dept_16 Dept_6,0.0,0.0,0.0
Dept_16 Dept_59,0.0,0.0,0.0
Dept_16 Dept_58,0.0,0.0,0.0
Dept_16 Dept_56,0.0,0.0,0.0
Dept_16 Dept_55,0.0,0.0,0.0
Dept_16 Dept_8,0.0,0.0,0.0
Dept_16 Dept_80,0.0,0.0,0.0
Dept_16 Dept_81,0.0,0.0,0.0
Dept_16 Dept_93,0.0,0.0,0.0
Dept_16 Dept_99,0.0,0.0,0.0
Dept_16 Dept_98,0.0,0.0,0.0
Dept_16 Dept_97,0.0,0.0,0.0
Dept_16 Dept_96,0.0,0.0,0.0
Dept_16 Dept_95,0.0,0.0,0.0
Dept_16 Dept_94,0.0,0.0,0.0
Dept_16 Dept_92,0.0,0.0,0.0
Dept_16 Dept_82,0.0,0.0,0.0
Dept_16 Dept_91,0.0,0.0,0.0
Dept_16 Dept_90,0.0,0.0,0.0
Dept_16 Dept_9,0.0,0.0,0.0
Dept_16 Dept_87,0.0,0.0,0.0
Dept_16 Dept_85,0.0,0.0,0.0
Dept_16 Dept_83,0.0,0.0,0.0
Dept_16 Dept_54,0.0,0.0,0.0
Dept_16 Dept_52,0.0,0.0,0.0
Dept_16 Dept_51,0.0,0.0,0.0
Dept_16 Dept_28,0.0,0.0,0.0
Dept_16 Dept_33,0.0,0.0,0.0
Dept_16 Dept_32,0.0,0.0,0.0
Dept_16 Dept_31,0.0,0.0,0.0
Dept_16 Dept_30,0.0,0.0,0.0
Dept_16 Dept_3,0.0,0.0,0.0
Dept_16 Dept_29,0.0,0.0,0.0
Dept_16 Dept_27,0.0,0.0,0.0
Dept_16 Dept_35,0.0,0.0,0.0
Dept_16 Dept_26,0.0,0.0,0.0
Dept_16 Dept_25,0.0,0.0,0.0
Dept_16 Dept_24,0.0,0.0,0.0
Dept_16 Dept_23,0.0,0.0,0.0
Dept_16 Dept_22,0.0,0.0,0.0
Dept_16 Dept_21,0.0,0.0,0.0
Dept_16 Dept_34,0.0,0.0,0.0
Dept_16 Dept_36,0.0,0.0,0.0
Dept_16 Dept_50,0.0,0.0,0.0
Dept_16 Dept_44,0.0,0.0,0.0
Dept_16 Dept_5,0.0,0.0,0.0
Dept_16 Dept_49,0.0,0.0,0.0
Dept_16 Dept_48,0.0,0.0,0.0
Dept_16 Dept_47,0.0,0.0,0.0
Dept_16 Dept_46,0.0,0.0,0.0
Dept_16 Dept_45,0.0,0.0,0.0
Dept_16 Dept_43,0.0,0.0,0.0
Dept_16 Dept_37,0.0,0.0,0.0
Dept_16 Dept_42,0.0,0.0,0.0
Dept_16 Dept_41,0.0,0.0,0.0
Dept_16 Dept_40,0.0,0.0,0.0
Dept_16 Dept_4,0.0,0.0,0.0
Dept_16 Dept_39,0.0,0.0,0.0
Dept_16 Dept_38,0.0,0.0,0.0
Dept_17 Dept_18,0.0,0.0,0.0
Dept_17 Dept_2,0.0,0.0,0.0
Dept_16 Dept_2,0.0,0.0,0.0
Dept_17 Dept_20,0.0,0.0,0.0
Dept_17 Dept_79,0.0,0.0,0.0
Dept_17 Dept_78,0.0,0.0,0.0
Dept_17 Dept_77,0.0,0.0,0.0
Dept_17 Dept_74,0.0,0.0,0.0
Dept_17 Dept_72,0.0,0.0,0.0
Dept_17 Dept_71,0.0,0.0,0.0
Dept_17 Dept_7,0.0,0.0,0.0
Dept_17 Dept_67,0.0,0.0,0.0
Dept_17 Dept_65,0.0,0.0,0.0
Dept_17 Dept_60,0.0,0.0,0.0
Dept_17 Dept_6,0.0,0.0,0.0
Dept_17 Dept_59,0.0,0.0,0.0
Dept_17 Dept_58,0.0,0.0,0.0
Dept_17 Dept_56,0.0,0.0,0.0
Dept_17 Dept_55,0.0,0.0,0.0
Dept_17 Dept_8,0.0,0.0,0.0
Dept_17 Dept_80,0.0,0.0,0.0
Dept_17 Dept_81,0.0,0.0,0.0
Dept_17 Dept_93,0.0,0.0,0.0
Dept_17 Dept_99,0.0,0.0,0.0
Dept_17 Dept_98,0.0,0.0,0.0
Dept_17 Dept_97,0.0,0.0,0.0
Dept_17 Dept_96,0.0,0.0,0.0
Dept_17 Dept_95,0.0,0.0,0.0
Dept_17 Dept_94,0.0,0.0,0.0
Dept_17 Dept_92,0.0,0.0,0.0
Dept_17 Dept_82,0.0,0.0,0.0
Dept_17 Dept_91,0.0,0.0,0.0
Dept_17 Dept_90,0.0,0.0,0.0
Dept_17 Dept_9,0.0,0.0,0.0
Dept_17 Dept_87,0.0,0.0,0.0
Dept_17 Dept_85,0.0,0.0,0.0
Dept_17 Dept_83,0.0,0.0,0.0
Dept_17 Dept_54,0.0,0.0,0.0
Dept_17 Dept_52,0.0,0.0,0.0
Dept_17 Dept_51,0.0,0.0,0.0
Dept_17 Dept_28,0.0,0.0,0.0
Dept_17 Dept_33,0.0,0.0,0.0
Dept_17 Dept_32,0.0,0.0,0.0
Dept_17 Dept_31,0.0,0.0,0.0
Dept_17 Dept_30,0.0,0.0,0.0
Dept_17 Dept_3,0.0,0.0,0.0
Dept_17 Dept_29,0.0,0.0,0.0
Dept_17 Dept_27,0.0,0.0,0.0
Dept_17 Dept_35,0.0,0.0,0.0
Dept_17 Dept_26,0.0,0.0,0.0
Dept_17 Dept_25,0.0,0.0,0.0
Dept_17 Dept_24,0.0,0.0,0.0
Dept_17 Dept_23,0.0,0.0,0.0
Dept_17 Dept_22,0.0,0.0,0.0
Dept_17 Dept_21,0.0,0.0,0.0
Dept_17 Dept_34,0.0,0.0,0.0
Dept_17 Dept_36,0.0,0.0,0.0
Dept_17 Dept_50,0.0,0.0,0.0
Dept_17 Dept_44,0.0,0.0,0.0
Dept_17 Dept_5,0.0,0.0,0.0
Dept_17 Dept_49,0.0,0.0,0.0
Dept_17 Dept_48,0.0,0.0,0.0
Dept_17 Dept_47,0.0,0.0,0.0
Dept_17 Dept_46,0.0,0.0,0.0
Dept_17 Dept_45,0.0,0.0,0.0
Dept_17 Dept_43,0.0,0.0,0.0
Dept_17 Dept_37,0.0,0.0,0.0
Dept_17 Dept_42,0.0,0.0,0.0
Dept_17 Dept_41,0.0,0.0,0.0
Dept_17 Dept_40,0.0,0.0,0.0
Dept_17 Dept_4,0.0,0.0,0.0
Dept_17 Dept_39,0.0,0.0,0.0
Dept_17 Dept_38,0.0,0.0,0.0
Dept_16 Dept_20,0.0,0.0,0.0
Dept_16 Dept_19,0.0,0.0,0.0
Dept_18 Dept_2,0.0,0.0,0.0
Dept_14 Dept_2,0.0,0.0,0.0
Dept_13 Dept_81,0.0,0.0,0.0
Dept_13 Dept_80,0.0,0.0,0.0
Dept_13 Dept_8,0.0,0.0,0.0
Dept_13 Dept_79,0.0,0.0,0.0
Dept_13 Dept_78,0.0,0.0,0.0
Dept_13 Dept_77,0.0,0.0,0.0
Dept_13 Dept_74,0.0,0.0,0.0
Dept_13 Dept_72,0.0,0.0,0.0
Dept_13 Dept_71,0.0,0.0,0.0
Dept_13 Dept_7,0.0,0.0,0.0
Dept_13 Dept_67,0.0,0.0,0.0
Dept_13 Dept_65,0.0,0.0,0.0
Dept_13 Dept_60,0.0,0.0,0.0
Dept_13 Dept_6,0.0,0.0,0.0
Dept_13 Dept_59,0.0,0.0,0.0
Dept_13 Dept_82,0.0,0.0,0.0
Dept_13 Dept_83,0.0,0.0,0.0
Dept_13 Dept_85,0.0,0.0,0.0
Dept_13 Dept_96,0.0,0.0,0.0
Dept_14 Dept_18,0.0,0.0,0.0
Dept_14 Dept_17,0.0,0.0,0.0
Dept_14 Dept_16,0.0,0.0,0.0
Dept_13 Dept_99,0.0,0.0,0.0
Dept_13 Dept_98,0.0,0.0,0.0
Dept_13 Dept_97,0.0,0.0,0.0
Dept_13 Dept_95,0.0,0.0,0.0
Dept_13 Dept_87,0.0,0.0,0.0
Dept_13 Dept_94,0.0,0.0,0.0
Dept_13 Dept_93,0.0,0.0,0.0
Dept_13 Dept_92,0.0,0.0,0.0
Dept_13 Dept_91,0.0,0.0,0.0
Dept_13 Dept_90,0.0,0.0,0.0
Dept_13 Dept_9,0.0,0.0,0.0
Dept_13 Dept_58,0.0,0.0,0.0
Dept_13 Dept_56,0.0,0.0,0.0
Dept_13 Dept_55,0.0,0.0,0.0
Dept_13 Dept_30,0.0,0.0,0.0
Dept_13 Dept_36,0.0,0.0,0.0
Dept_13 Dept_35,0.0,0.0,0.0
Dept_13 Dept_34,0.0,0.0,0.0
Dept_13 Dept_33,0.0,0.0,0.0
Dept_13 Dept_32,0.0,0.0,0.0
Dept_13 Dept_31,0.0,0.0,0.0
Dept_13 Dept_3,0.0,0.0,0.0
Dept_13 Dept_38,0.0,0.0,0.0
Dept_13 Dept_29,0.0,0.0,0.0
Dept_13 Dept_28,0.0,0.0,0.0
Dept_13 Dept_27,0.0,0.0,0.0
Dept_13 Dept_26,0.0,0.0,0.0
Dept_13 Dept_25,0.0,0.0,0.0
Dept_13 Dept_24,0.0,0.0,0.0
Dept_13 Dept_37,0.0,0.0,0.0
Dept_13 Dept_39,0.0,0.0,0.0
Dept_13 Dept_54,0.0,0.0,0.0
Dept_13 Dept_47,0.0,0.0,0.0
Dept_13 Dept_52,0.0,0.0,0.0
Dept_13 Dept_51,0.0,0.0,0.0
Dept_13 Dept_50,0.0,0.0,0.0
Dept_13 Dept_5,0.0,0.0,0.0
Dept_13 Dept_49,0.0,0.0,0.0
Dept_13 Dept_48,0.0,0.0,0.0
Dept_13 Dept_46,0.0,0.0,0.0
Dept_13 Dept_4,0.0,0.0,0.0
Dept_13 Dept_45,0.0,0.0,0.0
Dept_13 Dept_44,0.0,0.0,0.0
Dept_13 Dept_43,0.0,0.0,0.0
Dept_13 Dept_42,0.0,0.0,0.0
Dept_13 Dept_41,0.0,0.0,0.0
Dept_13 Dept_40,0.0,0.0,0.0
Dept_14 Dept_19,0.0,0.0,0.0
Dept_14 Dept_20,0.0,0.0,0.0
Dept_16 Dept_18,0.0,0.0,0.0
Dept_14 Dept_21,0.0,0.0,0.0
Dept_14 Dept_8,0.0,0.0,0.0
Dept_14 Dept_79,0.0,0.0,0.0
Dept_14 Dept_78,0.0,0.0,0.0
Dept_14 Dept_77,0.0,0.0,0.0
Dept_14 Dept_74,0.0,0.0,0.0
Dept_14 Dept_72,0.0,0.0,0.0
Dept_14 Dept_71,0.0,0.0,0.0
Dept_14 Dept_7,0.0,0.0,0.0
Dept_14 Dept_67,0.0,0.0,0.0
Dept_14 Dept_65,0.0,0.0,0.0
Dept_14 Dept_60,0.0,0.0,0.0
Dept_14 Dept_6,0.0,0.0,0.0
Dept_14 Dept_59,0.0,0.0,0.0
Dept_14 Dept_58,0.0,0.0,0.0
Dept_14 Dept_56,0.0,0.0,0.0
Dept_14 Dept_80,0.0,0.0,0.0
Dept_14 Dept_81,0.0,0.0,0.0
Dept_14 Dept_82,0.0,0.0,0.0
Dept_14 Dept_94,0.0,0.0,0.0
Dept_16 Dept_17,0.0,0.0,0.0
Dept_14 Dept_99,0.0,0.0,0.0
Dept_14 Dept_98,0.0,0.0,0.0
Dept_14 Dept_97,0.0,0.0,0.0
Dept_14 Dept_96,0.0,0.0,0.0
Dept_14 Dept_95,0.0,0.0,0.0
Dept_14 Dept_93,0.0,0.0,0.0
Dept_14 Dept_83,0.0,0.0,0.0
Dept_14 Dept_92,0.0,0.0,0.0
Dept_14 Dept_91,0.0,0.0,0.0
Dept_14 Dept_90,0.0,0.0,0.0
Dept_14 Dept_9,0.0,0.0,0.0
Dept_14 Dept_87,0.0,0.0,0.0
Dept_14 Dept_85,0.0,0.0,0.0
Dept_14 Dept_55,0.0,0.0,0.0
Dept_14 Dept_54,0.0,0.0,0.0
Dept_14 Dept_52,0.0,0.0,0.0
Dept_14 Dept_29,0.0,0.0,0.0
Dept_14 Dept_34,0.0,0.0,0.0
Dept_14 Dept_33,0.0,0.0,0.0
Dept_14 Dept_32,0.0,0.0,0.0
Dept_14 Dept_31,0.0,0.0,0.0
Dept_14 Dept_30,0.0,0.0,0.0
Dept_14 Dept_3,0.0,0.0,0.0
Dept_14 Dept_28,0.0,0.0,0.0
Dept_14 Dept_36,0.0,0.0,0.0
Dept_14 Dept_27,0.0,0.0,0.0
Dept_14 Dept_26,0.0,0.0,0.0
Dept_14 Dept_25,0.0,0.0,0.0
Dept_14 Dept_24,0.0,0.0,0.0
Dept_14 Dept_23,0.0,0.0,0.0
Dept_14 Dept_22,0.0,0.0,0.0
Dept_14 Dept_35,0.0,0.0,0.0
Dept_14 Dept_37,0.0,0.0,0.0
Dept_14 Dept_51,0.0,0.0,0.0
Dept_14 Dept_45,0.0,0.0,0.0
Dept_14 Dept_50,0.0,0.0,0.0
Dept_14 Dept_5,0.0,0.0,0.0
Dept_14 Dept_49,0.0,0.0,0.0
Dept_14 Dept_48,0.0,0.0,0.0
Dept_14 Dept_47,0.0,0.0,0.0
Dept_14 Dept_46,0.0,0.0,0.0
Dept_14 Dept_44,0.0,0.0,0.0
Dept_14 Dept_38,0.0,0.0,0.0
Dept_14 Dept_43,0.0,0.0,0.0
Dept_14 Dept_42,0.0,0.0,0.0
Dept_14 Dept_41,0.0,0.0,0.0
Dept_14 Dept_40,0.0,0.0,0.0
Dept_14 Dept_4,0.0,0.0,0.0
Dept_14 Dept_39,0.0,0.0,0.0
Dept_18 Dept_19,0.0,0.0,0.0
Dept_18 Dept_20,0.0,0.0,0.0
Store_13 Store_45,0.0,0.0,0.0
Dept_20 Dept_28,0.0,0.0,0.0
Dept_2 Dept_85,0.0,0.0,0.0
Dept_2 Dept_83,0.0,0.0,0.0
Dept_2 Dept_82,0.0,0.0,0.0
Dept_2 Dept_81,0.0,0.0,0.0
Dept_2 Dept_80,0.0,0.0,0.0
Dept_2 Dept_8,0.0,0.0,0.0
Dept_2 Dept_79,0.0,0.0,0.0
Dept_2 Dept_78,0.0,0.0,0.0
Dept_2 Dept_77,0.0,0.0,0.0
Dept_2 Dept_74,0.0,0.0,0.0
Dept_2 Dept_72,0.0,0.0,0.0
Dept_2 Dept_71,0.0,0.0,0.0
Dept_2 Dept_7,0.0,0.0,0.0
Dept_2 Dept_67,0.0,0.0,0.0
Dept_2 Dept_65,0.0,0.0,0.0
Dept_2 Dept_87,0.0,0.0,0.0
Dept_2 Dept_9,0.0,0.0,0.0
Dept_2 Dept_90,0.0,0.0,0.0
Dept_2 Dept_99,0.0,0.0,0.0
Dept_20 Dept_26,0.0,0.0,0.0
Dept_20 Dept_25,0.0,0.0,0.0
Dept_20 Dept_24,0.0,0.0,0.0
Dept_20 Dept_23,0.0,0.0,0.0
Dept_20 Dept_22,0.0,0.0,0.0
Dept_20 Dept_21,0.0,0.0,0.0
Dept_2 Dept_98,0.0,0.0,0.0
Dept_2 Dept_91,0.0,0.0,0.0
Dept_2 Dept_97,0.0,0.0,0.0
Dept_2 Dept_96,0.0,0.0,0.0
Dept_2 Dept_95,0.0,0.0,0.0
Dept_2 Dept_94,0.0,0.0,0.0
Dept_2 Dept_93,0.0,0.0,0.0
Dept_2 Dept_92,0.0,0.0,0.0
Dept_2 Dept_60,0.0,0.0,0.0
Dept_2 Dept_6,0.0,0.0,0.0
Dept_2 Dept_59,0.0,0.0,0.0
Dept_2 Dept_33,0.0,0.0,0.0
Dept_2 Dept_39,0.0,0.0,0.0
Dept_2 Dept_38,0.0,0.0,0.0
Dept_2 Dept_37,0.0,0.0,0.0
Dept_2 Dept_36,0.0,0.0,0.0
Dept_2 Dept_35,0.0,0.0,0.0
Dept_2 Dept_34,0.0,0.0,0.0
Dept_2 Dept_32,0.0,0.0,0.0
Dept_2 Dept_40,0.0,0.0,0.0
Dept_2 Dept_31,0.0,0.0,0.0
Dept_2 Dept_30,0.0,0.0,0.0
Dept_2 Dept_3,0.0,0.0,0.0
Dept_2 Dept_29,0.0,0.0,0.0
Dept_2 Dept_28,0.0,0.0,0.0
Dept_2 Dept_27,0.0,0.0,0.0
Dept_2 Dept_4,0.0,0.0,0.0
Dept_2 Dept_41,0.0,0.0,0.0
Dept_2 Dept_58,0.0,0.0,0.0
Dept_2 Dept_5,0.0,0.0,0.0
Dept_2 Dept_56,0.0,0.0,0.0
Dept_2 Dept_55,0.0,0.0,0.0
Dept_2 Dept_54,0.0,0.0,0.0
Dept_2 Dept_52,0.0,0.0,0.0
Dept_2 Dept_51,0.0,0.0,0.0
Dept_2 Dept_50,0.0,0.0,0.0
Dept_2 Dept_49,0.0,0.0,0.0
Dept_2 Dept_42,0.0,0.0,0.0
Dept_2 Dept_48,0.0,0.0,0.0
Dept_2 Dept_47,0.0,0.0,0.0
Dept_2 Dept_46,0.0,0.0,0.0
Dept_2 Dept_45,0.0,0.0,0.0
Dept_2 Dept_44,0.0,0.0,0.0
Dept_2 Dept_43,0.0,0.0,0.0
Dept_20 Dept_27,0.0,0.0,0.0
Dept_20 Dept_29,0.0,0.0,0.0
Dept_2 Dept_25,0.0,0.0,0.0
Dept_20 Dept_3,0.0,0.0,0.0
Dept_20 Dept_91,0.0,0.0,0.0
Dept_20 Dept_90,0.0,0.0,0.0
Dept_20 Dept_9,0.0,0.0,0.0
Dept_20 Dept_87,0.0,0.0,0.0
Dept_20 Dept_85,0.0,0.0,0.0
Dept_20 Dept_83,0.0,0.0,0.0
Dept_20 Dept_82,0.0,0.0,0.0
Dept_20 Dept_81,0.0,0.0,0.0
Dept_20 Dept_80,0.0,0.0,0.0
Dept_20 Dept_8,0.0,0.0,0.0
Dept_20 Dept_79,0.0,0.0,0.0
Dept_20 Dept_78,0.0,0.0,0.0
Dept_20 Dept_77,0.0,0.0,0.0
Dept_20 Dept_74,0.0,0.0,0.0
Dept_20 Dept_72,0.0,0.0,0.0
Dept_20 Dept_92,0.0,0.0,0.0
Dept_20 Dept_93,0.0,0.0,0.0
Dept_20 Dept_94,0.0,0.0,0.0
Dept_21 Dept_25,0.0,0.0,0.0
Store_35 Dept_50,0.0,0.0,0.0
Dept_21 Dept_3,0.0,0.0,0.0
Dept_21 Dept_29,0.0,0.0,0.0
Dept_21 Dept_28,0.0,0.0,0.0
Dept_21 Dept_27,0.0,0.0,0.0
Dept_21 Dept_26,0.0,0.0,0.0
Dept_21 Dept_24,0.0,0.0,0.0
Dept_20 Dept_95,0.0,0.0,0.0
Dept_21 Dept_23,0.0,0.0,0.0
Dept_21 Dept_22,0.0,0.0,0.0
Dept_20 Dept_99,0.0,0.0,0.0
Dept_20 Dept_98,0.0,0.0,0.0
Dept_20 Dept_97,0.0,0.0,0.0
Dept_20 Dept_96,0.0,0.0,0.0
Dept_20 Dept_71,0.0,0.0,0.0
Dept_20 Dept_7,0.0,0.0,0.0
Dept_20 Dept_67,0.0,0.0,0.0
Dept_20 Dept_37,0.0,0.0,0.0
Dept_20 Dept_42,0.0,0.0,0.0
Dept_20 Dept_41,0.0,0.0,0.0
Dept_20 Dept_40,0.0,0.0,0.0
Dept_20 Dept_4,0.0,0.0,0.0
Dept_20 Dept_39,0.0,0.0,0.0
Dept_20 Dept_38,0.0,0.0,0.0
Dept_20 Dept_36,0.0,0.0,0.0
Dept_20 Dept_44,0.0,0.0,0.0
Dept_20 Dept_35,0.0,0.0,0.0
Dept_20 Dept_34,0.0,0.0,0.0
Dept_20 Dept_33,0.0,0.0,0.0
Dept_20 Dept_32,0.0,0.0,0.0
Dept_20 Dept_31,0.0,0.0,0.0
